/board/view/?id=smartphone&no=4400976&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 22:58,이번 엘지는 기대도 안했는대 생각보다 꽤 괜찮은데? 느낌. 그럼 삼성은,기대감 이빠이 높아서 대충 조금씩 업그레이드해서 발표하면 s7 망했다고 폭발할 듯.,77,2017-04-03 22:35:23.376000
/board/view/?id=smartphone&no=4400939&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 22:47,모듈은 걍 잔치집에 먹을거 없다 수준이고 이거 방수도 안되는거같은데,이번 S7 IP67 지원하는거 맞음?,34,2017-04-03 22:35:23.927000
/board/view/?id=smartphone&no=4400937&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 22:46,앱등쓰는데 너무 불편해서 ,안드로 넘어갈까하는데s7이랑 g5중 뭐가 나을까?,54,2017-04-03 22:35:24.837000
/board/view/?id=smartphone&no=4400934&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 22:45,이번에 삼성 S7 어설프게 나오면 LG한테 먹히겄다..레알,솔까 이번 LG 고민 존나해서 만든게 느껴짐...여러분야에서 나름 혁신적인 기술 나온거 인정해야 할듯...암튼 새벽2시까지 기다려봐야긋네..ㅋㅋ,172,2017-04-03 22:35:25.608000
/board/view/?id=smartphone&no=4400780&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 19:08,S7 한국시간으로 언제 나옴?,ㅇ,115,2017-04-03 22:35:26.333000
/board/view/?id=smartphone&no=4400727&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 16:18,G5 vs 갤럭시s7 벤치마크 나옴,엑시8890의 경우 6400점대 있고 스냅820도 g5보다 더 높은 경우있는데이는 어디까지나 스로틀링등 주변환경에 따라 다를수있음일단 저 벤치로만 비교해보면싱글은 역시 2200대 1800정도로 스냅승그러나 물리코어가 엑시가 더 많은 8코어라서(스냅은 아마 4코어?)멀티에선 900점차Gpu는 알다싶이 맨하탄3.1에서 10fps이상 차이로 꽤나스냅이 앞섬(3.0이나 2.7에선 더 큰차이겠지 3.1에서 저정도면)스펙은 올해는 갓냅드래곤덕분에 상향평준화 확정,203,2017-04-03 22:35:27.047000
/board/view/?id=smartphone&no=4400689&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 14:00,갤럭시 S7 해외 출고가 한화로 95만원...미쳤네,세상은 넓꼬 호구나 만타,145,2017-04-03 22:35:27.745000
/board/view/?id=smartphone&no=4400637&page=2&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 9:08,현 베가레이서 2011년형 쓰고잇는데 나보다 안좋은폰 쓰는사람?,갤럭시s2가 탑이던 시절 베가레이서 쓰고있다 불쌍하게 여기고 정보좀 ㅇㅇㅇ 갤럭시 s7 나오면 사려는중 출시하자마자 공식 홈가서 사면 호갱면하냐 단통법 이후에 할원 많이 의미없어지지 않았음? ㅅㄷㄹ지방내방  s6 가격풀리는거 상관없고 무조건 s7사려는데 정보좀 ㅇㅇㅇ,195,2017-04-03 22:35:28.330000
/board/view/?id=smartphone&no=4400633&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-21 8:50,갤럭시 s7 나왔을때 싸게는 못사도 호갱 안당하려면 어디서 사면 좋겠냐,공식 홈페이지나 그런데서 사면 그냥 딱 평타는 치는거? 단통법이후로 어디서 사든 호갱은 면하는거 아니냐,422,2017-04-03 22:35:29.873000
/board/view/?id=smartphone&no=4400552&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 20:30,일본인한테 갤럭시 어떻냐고 물어봄,4.7인치 fhd배터리 2600 이외에 s7과 스펙 동일하고 심프리로 통신사 어플 없이 50 후반대에 내주면 산다라고 함.S6 크기도 좀 크대...,124,2017-04-03 22:35:30.890000
/board/view/?id=smartphone&no=4400541&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 19:53,갤럭시 s7나오면 s6플러스 출고가 많이 내릴려나?,ㅈㄱㄴ,215,2017-04-03 22:35:31.609000
/board/view/?id=smartphone&no=4400536&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 19:41,개철하고 그냥 며칠 폰없이 살다가 S7 사야겠다,빨리 좀 나왔으면,161,2017-04-03 22:35:32.347000
/board/view/?id=smartphone&no=4400525&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 19:12,갤럭시S7 살 예정인 사람있음?,무슨 폰에서 바꾸는거임?From,160,2017-04-03 22:35:33.048000
/board/view/?id=smartphone&no=4400522&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 18:49,내일 s7 나오는거 보고 폰교체할까,노트5 sd카드 낄수있어?,149,2017-04-03 22:35:34.380000
